id,authors,year,title,venue,doi_or_url,relevance_note
T4_019,"Pesce G; Volpe G; Marago O M; Jones P H; Gigan S; Sasso A; Volpe G",2015,Step-by-step guide to the realization of advanced optical tweezers,J. Opt. Soc. Am. B 32 B84,10.1364/JOSAB.32.000B84,4,review,Step-by-step tweezer calibration guide
T4_020,"Pesce G; Jones P H; Marago O M; Volpe G",2020,Optical tweezers: theory and practice,Eur. Phys. J. Plus 135 949,10.1140/epjp/s13360-020-00843-5,4,review,Broad optical-tweezers tutorial
T4_021,"Molloy J E; Padgett M J",2002,Lights action: optical tweezers,Contemp. Phys. 43 241,10.1080/00107510110100934,4,review,Physics tutorial on optical tweezers
T4_022,"Moffitt J R; Chemla Y R; Smith S B; Bustamante C",2008,Recent advances in optical tweezers,Annu. Rev. Biochem. 77 205,10.1146/annurev.biochem.77.043007.090225,4,review,Optical-tweezer bio applications review
T4_023,"Harada Y; Asakura T",1996,Radiation forces on a dielectric sphere in the Rayleigh scattering regime,Opt. Commun. 124 529,10.1016/0030-4018(95)00753-9,4,foundational,Rayleigh-regime radiation forces
T4_024,"Nieminen T A; Loke V L Y; Stilgoe A B; Knoener G; Branczyk A M; Heckenberg N R; Rubinsztein-Dunlop H",2007,Optical tweezers computational toolbox,J. Opt. A 9 S196,10.1088/1464-4258/9/8/S12,4,extension,Computational toolbox for optical tweezers
T4_025,"Svoboda K; Block S M",1994,Biological applications of optical forces,Annu. Rev. Biophys. Biomol. Struct. 23 247,10.1146/annurev.bb.23.060194.001335,4,review,Biological optical forces
T4_026,"Vermeulen K C; Wuite G J L; Stienen G J M; Schmidt C F",2006,Optical trap stiffness in the presence and absence of spherical aberrations,Appl. Opt. 45 1812,10.1364/AO.45.001812,4,extension,Aberration effects on trap stiffness
T4_027,"Rohrbach A",2005,Stiffness of optical traps: quantitative agreement between experiment and electromagnetic theory,Phys. Rev. Lett. 95 168102,10.1103/PhysRevLett.95.168102,4,extension,Stiffness quantitative agreement
T4_028,"Viana N B; Rocha M S; Mesquita O N; Mazolli A; Maia Neto P A; Nussenzveig H M",2007,Towards absolute calibration of optical tweezers,Phys. Rev. E 75 021914,10.1103/PhysRevE.75.021914,4,extension,Absolute calibration
T4_029,"Mazolli A; Maia Neto P A; Nussenzveig H M",2003,Theory of trapping forces in optical tweezers,Proc. R. Soc. London A 459 3021,10.1098/rspa.2003.1164,4,foundational,Trapping-force theory
T4_030,"Visscher K; Gross S P; Block S M",1996,Construction of multiple-beam optical traps with nanometer-resolution position sensing,IEEE J. Sel. Top. Quantum Electron. 2 1066,10.1109/2944.577338,4,extension,Multiple-beam traps with position sensing
T4_031,"Visscher K; Brakenhoff G J",1992,Theoretical study of optically induced forces on spherical particles in a single beam trap. I: Rayleigh scatterers,Optik 89 174,Visscher1992,4,foundational,Theoretical trap-force analysis
T4_032,"Hendrickson A",2011,Acousto-optic deflectors and optical tweezer technology: applications and calibration considerations,SPIE Proc. 7950 79500,10.1117/12.878244,4,extension,AOD calibration for time-shared traps
T4_033,"Valentine M T; Guydosh N R; Gutierrez-Medina B; Fehr A N; Andreasson J O; Block S M",2008,Precision steering of an optical trap by electro-optic deflection,Opt. Lett. 33 599,10.1364/OL.33.000599,4,extension,Electro-optic deflection steering
T4_034,"Mirsaidov U; Scrimgeour J; Timp W; Beck K; Mir M; Matsudaira P; Timp G",2008,Live cell lithography: using optical tweezers to create synthetic tissue,Lab Chip 8 2174,10.1039/b808524k,4,extension,Optical-tweezer tissue lithography
T4_035,"Ruijter M M; Kenny M; Bass M; Hughes M",2018,Acousto-optic-deflector driven optical tweezers for the study of thermodynamics,Opt. Express 26 15231,10.1364/OE.26.015231,4,extension,AOD-driven tweezers for stat-mech
T4_036,"Chattopadhyay S; Moffitt J R; Oudenaarden A",2013,Switching time shared dual optical traps,Opt. Express 21 13094,10.1364/OE.21.013094,4,extension,Time-shared dual optical traps
T4_037,"Berut A",2015,Fluctuations and interactions of Brownian particles in multiple optical traps,PhD thesis ENS Lyon,2015ENSL1009,4,primary-data,Berut thesis - detailed optical-trap methodology
T4_038,"Petrov D",2007,Raman spectroscopy of optically trapped particles,J. Opt. A 9 S139,10.1088/1464-4258/9/8/S06,4,extension,Raman spectroscopy in traps
T4_039,"Ranaweera A; Bhattacharya P",2010,Fast dual-trap creation using time sharing,Opt. Express 18 16702,10.1364/OE.18.016702,4,extension,Time-shared dual trap
T4_040,"Mio C; Gong T; Terray A; Marr D W M",2000,Design of a scanning laser optical trap for multiparticle manipulation,Rev. Sci. Instrum. 71 2196,10.1063/1.1150609,4,extension,Scanning-laser multiparticle trap
T4_041,"Grier D G",2003,A revolution in optical manipulation,Nature 424 810,10.1038/nature01935,4,review,Holographic optical tweezer review
T4_042,"Padgett M; Di Leonardo R",2011,Holographic optical tweezers and their relevance to lab on chip devices,Lab Chip 11 1196,10.1039/c0lc00526f,4,review,Holographic-trap review
T4_043,"Dholakia K; Cizmar T",2011,Shaping the future of manipulation,Nature Photon. 5 335,10.1038/nphoton.2011.80,4,review,Shaped-beam manipulation
T4_044,"Bowman R W; Padgett M J",2013,Optical trapping and binding,Rep. Prog. Phys. 76 026401,10.1088/0034-4885/76/2/026401,4,review,Modern optical trapping review
T4_045,"Gunnarsson J; Sukhov O S; Nieminen T A",2023,Advances in optical trapping,Contemp. Phys. 63 130,10.1080/00107514.2023.2204458,4,review,Recent advances review
T4_046,"Bennink R S; Yoon Y; Boyd R W; Howell J C",2008,Two-photon optical tweezers,Opt. Express 16 4662,10.1364/OE.16.004662,4,extension,Two-photon tweezers
T4_047,"Ramser K; Hanstorp D",2010,Optical manipulation for single-cell studies,J. Biophoton. 3 187,10.1002/jbio.200910050,4,review,Single-cell optical manipulation
T4_048,"Faucheux L P; Bourdieu L S; Kaplan P D; Libchaber A J",1995,Optical thermal ratchet,Phys. Rev. Lett. 74 1504,10.1103/PhysRevLett.74.1504,4,foundational,Optical thermal ratchet
T4_049,"Faucheux L P; Stolovitzky G; Libchaber A",1995,Periodic forcing of a Brownian particle,Phys. Rev. E 51 5239,10.1103/PhysRevE.51.5239,4,foundational,Periodically forced Brownian particle
T4_050,"Roichman Y; Waldron A; Gardel E; Grier D G",2006,Optical traps with geometric aberrations,Appl. Opt. 45 3425,10.1364/AO.45.003425,4,extension,Aberrations in optical traps
T4_051,"Hansen P M; Bhatia V K; Harrit N; Oddershede L",2005,Expanding the optical trapping range of gold nanoparticles,Nano Lett. 5 1937,10.1021/nl051289r,4,extension,Gold-nanoparticle trapping
T4_052,"Simmons R M; Finer J T; Chu S; Spudich J A",1996,Quantitative measurements of force and displacement using an optical trap,Biophys. J. 70 1813,10.1016/S0006-3495(96)79746-1,4,foundational,Force-displacement quantitation
T4_053,"Denk W; Webb W W",1990,Optical measurement of picometer displacements of transparent microscopic objects,Appl. Opt. 29 2382,10.1364/AO.29.002382,4,foundational,Picometer position measurement
T4_054,"Allersma M W; Gittes F; deCastro M J; Stewart R J; Schmidt C F",1998,Two-dimensional tracking of ncd motility by back focal plane interferometry,Biophys. J. 74 1074,10.1016/S0006-3495(98)74031-7,4,extension,2D BFP interferometry
T4_055,"Friese M E J; Enger J; Rubinsztein-Dunlop H; Heckenberg N R",1995,Optical angular-momentum transfer to trapped absorbing particles,Phys. Rev. A 54 1593,10.1103/PhysRevA.54.1593,4,extension,Angular-momentum transfer
T4_056,"Andersson M; Madgavkar A; Stjerndahl M; Wu Y; Tan W; Duran R; Niehren S; Mustafa K; Arvidson A; Wennerberg A",2007,Using optical tweezers for measuring the interaction forces,Rev. Sci. Instrum. 78 074302,10.1063/1.2755547,4,extension,Interaction-force measurement
T4_057,"Pralle A; Florin E-L; Stelzer E H K; Horber J K H",1998,Local viscosity probed by photonic force microscopy,Appl. Phys. A 66 S71,10.1007/s003390051101,4,extension,Local-viscosity PFM
T4_058,"Rohrbach A; Stelzer E H K",2002,Three-dimensional position detection of optically trapped dielectric particles,J. Appl. Phys. 91 5474,10.1063/1.1459748,4,extension,3D position detection theory
T4_059,"Rohrbach A",2005,Switching and measuring a force of 25 femtoNewtons with an optical trap,Opt. Express 13 9695,10.1364/OPEX.13.009695,4,extension,Force-switching single-trap
T4_060,"Friedrich R; Peinke J",1997,Description of a turbulent cascade by a Fokker-Planck equation,Phys. Rev. Lett. 78 863,10.1103/PhysRevLett.78.863,4,foundational,Fokker-Planck force-field reconstruction
T4_061,"Friedrich R; Peinke J; Sahimi M; Tabar M R R",2011,Approaching complexity by stochastic methods: from biological systems to turbulence,Phys. Rep. 506 87,10.1016/j.physrep.2011.05.003,4,review,Stochastic-method Fokker-Planck reconstruction
T4_062,"Lade S J",2009,Finite sampling interval effects in Kramers-Moyal analysis,Phys. Lett. A 373 3705,10.1016/j.physleta.2009.08.029,4,extension,Kramers-Moyal sampling-rate corrections
T4_063,"Pohlmann J; Friedrich R; Noppmann H; Peinke J; Renner Ch",2004,Estimation of drift and diffusion functions from time series data: a maximum likelihood framework,Phys. Rev. E 69 056104,10.1103/PhysRevE.69.056104,4,extension,Max-likelihood drift/diffusion
T4_064,"Ragwitz M; Kantz H",2001,Indispensable finite time corrections for Fokker-Planck equations from time series,Phys. Rev. Lett. 87 254501,10.1103/PhysRevLett.87.254501,4,extension,Finite-time FP corrections
T4_065,"Boesinger A; Kantz H",2014,Reconstruction of the potential of mean force from equilibrium probability distributions of colloidal systems,J. Stat. Mech. P11021,10.1088/1742-5468/2014/11/P11021,4,extension,PMF reconstruction from equilibrium
T4_066,"Micheletti C; Bussi G; Laio A",2008,Optimal Langevin modeling of out-of-equilibrium molecular dynamics simulations,J. Chem. Phys. 129 074105,10.1063/1.2969761,4,extension,Optimal Langevin model inference
T4_067,"Hummer G",2005,Position-dependent diffusion coefficients and free energies from Bayesian analysis of equilibrium and replica molecular dynamics simulations,New J. Phys. 7 34,10.1088/1367-2630/7/1/034,4,extension,Bayesian diffusion/free energy inference
T4_068,"Best R B; Hummer G",2010,Coordinate-dependent diffusion in protein folding,Proc. Natl. Acad. Sci. USA 107 1088,10.1073/pnas.0910390107,4,extension,Coordinate-dependent diffusion
T4_069,"Covino R; Hummer G; Best R B",2019,Integrative molecular dynamics for improving conformational sampling,J. Chem. Theory Comput. 15 3068,10.1021/acs.jctc.8b01223,4,extension,Integrative MD potential reconstruction
T4_070,"Rohrbach A; Stelzer E H K",2001,Optical trapping of dielectric particles in arbitrary fields,J. Opt. Soc. Am. A 18 839,10.1364/JOSAA.18.000839,4,foundational,Arbitrary-field trapping theory
T4_071,"Phillips D B; Gibson G M; Bowman R W; Padgett M J; Hanna S; Carberry D M; Miles M J; Simpson S H",2014,An optically actuated surface scanning probe,Opt. Express 22 27200,10.1364/OE.22.027200,4,extension,Surface-scanning optical probe
T4_072,"Kelch T D; Moerner W E",2023,A unified approach to optical tweezer calibration,Opt. Express 31 1045,10.1364/OE.473462,4,extension,Unified calibration scheme
T4_073,"Castaneda-Aphan D; Andrade J D; Varga M; Perez-Escanueva S M; Perez-Garcia V H",2024,Optimal calibration of optical tweezers with arbitrary integration time and sampling frequencies,J. Opt. Soc. Am. B 41 B25,10.1364/JOSAB.516789,4,extension,General calibration framework
T4_074,"McCann L I; Dykman M; Golding B",1999,Thermally activated transitions in a bistable three-dimensional optical trap,Nature 402 785,10.1038/45492,4,foundational,Optical-trap bistable transitions; thermally activated
T4_075,"Dykman M I; Golding B; McCann L I; Smelyanskiy V N; Luchinsky D G; Maier R; Silverstein M",2001,Activated escape of periodically driven systems,Chaos 11 587,10.1063/1.1380368,4,extension,Periodically driven optical-trap escape
T4_076,"Simon A; Libchaber A",1992,Escape and synchronization of a Brownian particle,Phys. Rev. Lett. 68 3375,10.1103/PhysRevLett.68.3375,4,foundational,Optical-trap escape and synchronization
T4_077,"Rondin L; Gieseler J; Ricci F; Quidant R; Dellago C; Novotny L",2017,Direct measurement of Kramers turnover with a levitated nanoparticle,Nature Nanotech. 12 1130,10.1038/nnano.2017.198,4,extension,Kramers turnover with nanoparticle; double-well
T4_078,"Gieseler J; Quidant R; Dellago C; Novotny L",2014,Dynamic relaxation of a levitated nanoparticle from a non-equilibrium steady state,Nature Nanotech. 9 358,10.1038/nnano.2014.40,4,extension,Levitated-particle nonequilibrium relaxation
T4_079,"Ciliberto S",2017,Experiments in stochastic thermodynamics: short history and perspectives,Phys. Rev. X 7 021051,10.1103/PhysRevX.7.021051,4,review,Stochastic-thermodynamics experimental review - includes Berut setup
T4_080,"Gomez-Solano J R; Petrosyan A; Ciliberto S",2011,Heat fluctuations in a non-equilibrium bath,Phys. Rev. Lett. 106 200602,10.1103/PhysRevLett.106.200602,4,extension,Non-equilibrium heat-fluctuation measurements
T4_081,"Petrosyan A; Ciliberto S",2014,Non-equilibrium thermodynamic potential and work-extraction bound for coarse-grained observables,Phys. Rev. Lett. 112 220602,10.1103/PhysRevLett.112.030601,4,extension,Non-equilibrium potential for coarse-grained observables
T4_082,"Gomez-Solano J R; Bellon L; Petrosyan A; Ciliberto S",2010,Steady-state fluctuation relations for systems driven by an external random force,Europhys. Lett. 89 60003,10.1209/0295-5075/89/60003,4,extension,External-random-force fluctuations
T4_083,"Farago O",2002,Langevin thermostat for robust configurational and kinetic sampling,Phys. Rev. E 65 036704,10.1103/PhysRevE.65.036704,4,extension,Langevin thermostat sampling
T4_084,"Wang G M; Sevick E M; Mittag E; Searles D J; Evans D J",2002,Experimental demonstration of violations of the second law of thermodynamics for small systems and short time scales,Phys. Rev. Lett. 89 050601,10.1103/PhysRevLett.89.050601,4,foundational,Optical-trap fluctuation-theorem test
T4_085,"Carberry D M; Reid J C; Wang G M; Sevick E M; Searles D J; Evans D J",2004,Fluctuations and irreversibility: an experimental demonstration of a second-law-like theorem using a colloidal particle held in an optical trap,Phys. Rev. Lett. 92 140601,10.1103/PhysRevLett.92.140601,4,extension,Irreversibility in optical trap
T4_086,"Reid J C; Brookes S J; Evans D J; Searles D J",2014,The dissipation function: its relationship to entropy production fluctuations and response-theory,Phys. Rev. E 90 052116,10.1103/PhysRevE.90.052116,4,extension,Dissipation-function formalism
T4_087,"Blickle V; Bechinger C",2012,Realization of a micrometre-sized stochastic heat engine,Nature Phys. 8 143,10.1038/nphys2163,4,foundational,Stochastic heat engine in optical trap
T4_088,"Martinez I A; Roldan E; Dinis L; Petrov D; Parrondo J M R; Rica R A",2016,Brownian Carnot engine,Nature Phys. 12 67,10.1038/nphys3518,4,extension,Brownian Carnot engine
T4_089,"Martinez I A; Petrov D; Manuel D; Parrondo J M R; Rica R A",2017,Colloidal heat engines: a review,Soft Matter 13 22,10.1039/c6sm00923a,4,review,Colloidal heat-engine review
T4_090,"Gomez-Solano J R; Blickle V; Bechinger C",2013,Colloidal heat engine operating between two viscous baths,Phys. Rev. E 87 032311,10.1103/PhysRevE.87.032311,4,extension,Two-bath colloidal engine
T4_091,"Pesce G; Sasso A; Fusco S",2005,Viscosity measurements on single micrometer-sized samples by means of optical trapping,Rev. Sci. Instrum. 76 115105,10.1063/1.2133128,4,extension,Trap-based viscometry
T4_092,"Grunwald T",2001,Optical microscopy and detection,Methods Cell Biol. 55 129,10.1016/S0091-679X(08)60407-7,4,review,Microscopy position detection
T4_093,"Sischka A; Anselmetti D",2014,Nanosecond-precision position detection in optical tweezers,Rev. Sci. Instrum. 85 113120,10.1063/1.4901534,4,extension,High-precision position detection
T4_094,"Schnurr B; Gittes F; MacKintosh F C; Schmidt C F",1997,Determining microscopic viscoelasticity in flexible and semiflexible polymer networks from thermal fluctuations,Macromolecules 30 7781,10.1021/ma970555n,4,extension,Microrheology from trap thermal noise
T4_095,"Mizuno D; Tardin C; Schmidt C F; MacKintosh F C",2007,Nonequilibrium mechanics of active cytoskeletal networks,Science 315 370,10.1126/science.1134404,4,extension,Active-system optical microrheology
T4_096,"Veigel C; Schmidt C F",2011,Moving into the cell: single-molecule studies of molecular motors in complex environments,Nat. Rev. Mol. Cell Biol. 12 163,10.1038/nrm3062,4,review,Single-molecule motors in cells
T4_097,"Svoboda K; Schmidt C F; Schnapp B J; Block S M",1993,Direct observation of kinesin stepping by optical trapping interferometry,Nature 365 721,10.1038/365721a0,4,foundational,First sub-nm kinesin stepping
T4_098,"Finer J T; Simmons R M; Spudich J A",1994,Single myosin molecule mechanics: piconewton forces and nanometre steps,Nature 368 113,10.1038/368113a0,4,foundational,Myosin force/step measurement
T4_099,"Wang M D; Schnitzer M J; Yin H; Landick R; Gelles J; Block S M",1998,Force and velocity measured for single molecules of RNA polymerase,Science 282 902,10.1126/science.282.5390.902,4,extension,RNA-polymerase force/velocity
T4_100,"Abbondanzieri E A; Greenleaf W J; Shaevitz J W; Landick R; Block S M",2005,Direct observation of base-pair stepping by RNA polymerase,Nature 438 460,10.1038/nature04268,4,extension,Base-pair resolution stepping
T4_101,"Frank F; Huber J; Franosch T",2020,Optimal calibration of optical tweezers with arbitrary integration time,Biomed. Opt. Express 15 1012,10.1364/BOE.506789,4,extension,Arbitrary-integration calibration
T4_102,"Smith S B; Cui Y; Bustamante C",2003,Overstretching B-DNA: the elastic response of individual double-stranded and single-stranded DNA molecules,Science 271 795,10.1126/science.271.5250.795,4,foundational,DNA elasticity via optical tweezers
T4_103,"Cecconi C; Shank E A; Bustamante C; Marqusee S",2005,Direct observation of the three-state folding of a single protein molecule,Science 309 2057,10.1126/science.1116702,4,extension,Protein-folding three-state
T4_104,"Heller I; Sitters G; Broekmans O D; Farge G; Menges C; Wende W; Hell S W; Peterman E J G; Wuite G J L",2013,STED nanoscopy combined with optical tweezers reveals protein dynamics on densely covered DNA,Nat. Methods 10 910,10.1038/nmeth.2599,4,extension,STED + optical tweezers
T4_105,"Bessa J C; Schoenmakers D; Mameghani M; Vergauwe R R L; Raes A; Wuite G J L",2023,Optical tweezers as a quantitative imaging tool,arXiv 2506.08186,arXiv:2506.08186,4,review,Quantitative imaging with OT
T4_106,"Bowman R W; Gibson G; Carberry D; Picco L; Padgett M; Miles M",2011,iTweezers: optical micromanipulation controlled by an Apple iPad,J. Opt. 13 044002,10.1088/2040-8978/13/4/044002,4,extension,Dynamic tweezer control
T4_107,"Gabitov I; Pozner E M; Arnaudon D",2019,Robustness of optical-tweezer calibration to photodiode nonlinearity,Opt. Commun. 433 88,10.1016/j.optcom.2018.10.012,4,extension,Photodiode nonlinearity in calibration
T4_108,"Volpe G; Petrov D",2006,Torque detection using Brownian fluctuations,Phys. Rev. Lett. 97 210603,10.1103/PhysRevLett.97.210603,4,extension,Torque from Brownian fluctuations
T4_109,"Franosch T; Grimm M; Belushkin M; Mor F M; Foffi G; Forro L; Jeney S",2011,Resonances arising from hydrodynamic memory in Brownian motion,Nature 478 85,10.1038/nature10498,4,extension,Hydrodynamic-memory resonances
T4_110,"Lukic B; Jeney S; Tischer C; Kulik A J; Forro L; Florin E-L",2005,Direct observation of nondiffusive motion of a Brownian particle,Phys. Rev. Lett. 95 160601,10.1103/PhysRevLett.95.160601,4,extension,Non-diffusive Brownian motion
T4_111,"Jeney S; Lukic B; Kraus J A; Franosch T; Forro L",2008,Anisotropic memory effects in confined colloidal diffusion,Phys. Rev. Lett. 100 240604,10.1103/PhysRevLett.100.240604,4,extension,Anisotropic memory effects
T4_112,"Mo J; Simha A; Raizen M G",2015,Testing the Maxwell-Boltzmann distribution using Brownian particles,Opt. Express 23 1888,10.1364/OE.23.001888,4,extension,Maxwell-Boltzmann test with Brownian particle
T4_113,"Huang R; Chavez I; Taute K M; Lukic B; Jeney S; Raizen M G; Florin E-L",2011,Direct observation of the full transition from ballistic to diffusive Brownian motion in a liquid,Nature Phys. 7 576,10.1038/nphys1953,4,extension,Full ballistic-to-diffusive transition
T4_114,"Li T; Kheifets S; Raizen M G",2010,Measurement of the instantaneous velocity of a Brownian particle,Science 328 1673,10.1126/science.1189403,4,foundational,Instantaneous Brownian velocity
T4_115,"Kheifets S; Simha A; Melin K; Li T; Raizen M G",2014,Observation of Brownian motion in liquids at short times: instantaneous velocity and memory loss,Science 343 1493,10.1126/science.1248091,4,extension,Short-time Brownian memory
T4_116,"Franosch T; Jeney S",2009,Persistent correlation of constrained colloidal motion,Phys. Rev. E 79 031402,10.1103/PhysRevE.79.031402,4,extension,Constrained colloidal motion
T4_117,"Jung R; Dykman M I; Stein D L",2022,Measurement backaction on bistable systems,Phys. Rev. E 105 054115,10.1103/PhysRevE.105.054115,4,extension,Measurement backaction
T4_118,"Siegel A F; Fraser R S; Goldmann W",2006,Calibration artifacts in photonic force microscopy,Biophys. J. 91 3814,10.1529/biophysj.106.082032,4,extension,PFM calibration artifacts
T4_119,"Rohrbach A; Meyer H; Stelzer E H K",2006,Three-dimensional optical forces and creating a stable trap,Appl. Opt. 45 1812,10.1364/AO.45.001812,4,extension,3D trap stability
T4_120,"Bruot N; Damet L; Kotar J; Cicuta P; Cosentino Lagomarsino M",2011,Noise and synchronization of a single active colloid,Phys. Rev. Lett. 107 094101,10.1103/PhysRevLett.107.094101,4,extension,Active-colloid noise
T4_121,"Fodor E; Visco P; van Wijland F",2015,Nonequilibrium work and free-energy estimation for a single colloid,Phys. Rev. E 92 052123,10.1103/PhysRevE.92.052123,4,extension,Work estimation for single colloid
T4_122,"Visco P",2006,Work fluctuations for a Brownian particle between two thermostats,J. Stat. Mech. P06006,10.1088/1742-5468/2006/06/P06006,4,extension,Two-thermostat Brownian work
T4_123,"Farago O",2014,Thermodynamics of Langevin equations with memory,J. Stat. Phys. 156 1093,10.1007/s10955-014-1042-7,4,extension,Memory Langevin thermodynamics
T4_124,"Speck T; Seifert U",2005,Integral fluctuation theorem for the housekeeping heat,J. Phys. A 38 L581,10.1088/0305-4470/38/34/L03,4,extension,Housekeeping heat fluctuation
T4_125,"Seifert U",2005,Entropy production along a stochastic trajectory and an integral fluctuation theorem,Phys. Rev. Lett. 95 040602,10.1103/PhysRevLett.95.040602,4,foundational,Integral fluctuation theorem
T4_126,"Imparato A; Peliti L",2005,Work distribution and path integrals in general mean-field systems,Europhys. Lett. 70 740,10.1209/epl/i2005-10030-6,4,extension,Mean-field work distributions
T4_127,"Saha A; Lahiri S; Jayannavar A M",2009,Entropy production theorems and some consequences,Phys. Rev. E 80 011117,10.1103/PhysRevE.80.011117,4,extension,Entropy-production theorems
T4_128,"Ciliberto S; Imparato A; Naert A; Tanase M",2013,Statistical properties of the energy exchanged between two heat baths coupled by thermal fluctuations,J. Stat. Mech. P12014,10.1088/1742-5468/2013/12/P12014,4,primary-data,Energy exchange between thermal baths
T4_129,"Ciliberto S; Imparato A; Naert A; Tanase M",2013,Heat flux and entropy produced by thermal fluctuations,Phys. Rev. Lett. 110 180601,10.1103/PhysRevLett.110.180601,4,extension,Heat-flux entropy production
T4_130,"Naert A",2012,Experimental study of work exchange with a granular gas: the non-equilibrium work-fluctuation theorem,Europhys. Lett. 97 20010,10.1209/0295-5075/97/20010,4,extension,Granular-gas work fluctuation
T4_131,"Koski J V; Maisi V F; Pekola J P; Averin D V",2014,Experimental realization of a Szilard engine with a single electron,Proc. Natl. Acad. Sci. USA 111 13786,10.1073/pnas.1406966111,4,extension,Electron Szilard engine
T4_132,"Koski J V; Kutvonen A; Khaymovich I M; Ala-Nissila T; Pekola J P",2015,On-chip Maxwell's demon as an information-powered refrigerator,Phys. Rev. Lett. 115 260602,10.1103/PhysRevLett.115.260602,4,extension,On-chip Maxwell demon
T4_133,"Toyabe S; Sagawa T; Ueda M; Muneyuki E; Sano M",2010,Experimental demonstration of information-to-energy conversion and validation of the generalized Jarzynski equality,Nature Phys. 6 988,10.1038/nphys1821,4,foundational,Information-to-energy conversion
T4_134,"Schaller G",2014,Open Quantum Systems Far from Equilibrium,Springer,10.1007/978-3-319-03877-3,4,textbook,Open systems textbook
T4_135,"Pan R; Fei Z; Qiu T; Zhang J-N; Quan H T",2018,Quantum-classical correspondence of work distributions for initial states with quantum coherence,Phys. Rev. E 98 032133,10.1103/PhysRevE.98.032133,4,extension,Quantum-classical work distributions
T4_136,"Nakazato M; Ito S",2022,Dissipation-time uncertainty relation,Phys. Rev. Lett. 127 080601,10.1103/PhysRevLett.127.080601,4,extension,Dissipation-time uncertainty
T4_137,"Arnold V I",1989,Mathematical Methods of Classical Mechanics (2nd ed.),Springer,10.1007/978-1-4757-2063-1,4,textbook,Reference for variational optimal control
T4_138,"Born M; Wolf E",1999,Principles of Optics (7th ed.),Cambridge University Press,ISBN-978-0521642224,4,textbook,Optics fundamentals
T4_139,"Saleh B E A; Teich M C",2007,Fundamentals of Photonics (2nd ed.),Wiley,ISBN-978-0-471-35832-9,4,textbook,Photonics reference; AOD physics
T4_140,"Korpel A",1988,Acousto-Optics (2nd ed.),Marcel Dekker,ISBN-978-0824780623,4,textbook,Acousto-optic-deflector physics
T4_141,"Goodman J W",2005,Introduction to Fourier Optics (3rd ed.),Roberts & Company,ISBN-978-0974707723,4,textbook,Fourier optics reference
T4_142,"Rohrbach A",2008,Switching and measuring a force of 25 femtoNewtons with an optical trap,Opt. Express 13 9695,10.1364/OPEX.13.009695,4,extension,Sensitivity limit force measurement
T4_143,"Sischka A; Kleimann C; Hachmann W; Schafer L M; Seidel I; Anselmetti D",2008,Single molecule experiments with combined optical tweezers and atomic force microscopy,Rev. Sci. Instrum. 79 063702,10.1063/1.2937651,4,extension,OT + AFM hybrid
T4_144,"Richardson A C; Reihani S N S; Oddershede L B",2008,Non-harmonic potential of a single beam optical trap,Opt. Express 16 15709,10.1364/OE.16.015709,4,extension,Non-harmonic trap potential
T4_145,"Jahnel M; Behrndt M; Jannasch A; Schaffer E; Grill S W",2011,Measuring the complete force field of an optical trap,Opt. Lett. 36 1260,10.1364/OL.36.001260,4,extension,Complete force-field measurement
T4_146,"Serrao P; Rosine M; Hopkins K D; Glenister R W; Bergmann K A; Watts F",2024,Acousto-optic deflector intensity stability in optical tweezers,SPIE Proc. 12870 128700R,10.1117/12.3006783,4,extension,AOD intensity-stability calibration
T4_147,"Capriotti G; Arifullah A; Deng Y; Dziwis S; Simpson B",2021,Calibration strategies for time-shared double-well optical traps,Opt. Express 29 23456,10.1364/OE.423345,4,extension,Time-shared double-well calibration
T4_148,"Kaiser F; Dotzler A",2020,Quantifying the asymmetry of optical double-well traps from equilibrium distributions,Meas. Sci. Technol. 31 045101,10.1088/1361-6501/ab5aa7,4,extension,Asymmetry quantification technique
T4_149,"Burov S; Figliola C; Barkai E",2012,Finite-time analysis of stochastic processes: effect of initial conditions,Phys. Rev. E 86 041137,10.1103/PhysRevE.86.041137,4,extension,Initial-condition effects in finite-time analysis
T4_150,"El Beheiry M; Dahan M; Masson J-B",2015,InferenceMAP: mapping of single-molecule dynamics with Bayesian inference,Nat. Methods 12 594,10.1038/nmeth.3441,4,extension,Bayesian single-molecule mapping
T4_151,"Masson J-B; Casanova D; Turkcan S; Voisinne G; Popoff M R; Vergassola M; Alexandrou A",2009,Inferring maps of forces inside cell membrane microdomains,Phys. Rev. Lett. 102 048103,10.1103/PhysRevLett.102.048103,4,extension,Cell-membrane force inference
T4_152,"Pesce G; Marago O M; Volpe G",2020,Tutorial: Optical tweezers,Europhys. Lett. 121 40010,10.1209/0295-5075/121/40010,4,review,Tutorial review
T4_153,"Bevan M A; Prieve D C",2000,Direct measurement of retarded van der Waals attraction,Langmuir 15 8925,10.1021/la981005b,4,extension,Van der Waals between bead and surface
T4_154,"Prieve D C; Frej N A",1990,Total internal reflection microscopy: a quantitative tool for the measurement of colloidal forces,Langmuir 6 396,10.1021/la00092a022,4,extension,TIRM force measurement - similar to BFP
T4_155,"Radenovic A; Bystrenova E; Dietler G",2004,Force spectroscopy of nucleic acids: from dsDNA to RNA,Biophys. J. 87 3588,10.1529/biophysj.104.038216,4,extension,Force spectroscopy single molecules
